keyword,count,cum_count,cum_share
u.s._marshal,61,1740167,0.8330287166269978
satirical,61,1740228,0.8330579177046613
telepathy,61,1740289,0.8330871187823247
animated_scene,61,1740350,0.833116319859988
eastern_europe,61,1740411,0.8331455209376514
cheerful,61,1740472,0.8331747220153147
meditative,61,1740533,0.8332039230929782
crime_scene,61,1740594,0.8332331241706415
fictional_biography,61,1740655,0.8332623252483049
mumbai_(bombay),61,1740716,0.8332915263259683
subculture,61,1740777,0.8333207274036316
godzilla,61,1740838,0.8333499284812951
sea_monster,61,1740899,0.8333791295589584
cat_and_mouse,61,1740960,0.8334083306366218
dinner_party,61,1741021,0.8334375317142851
texas_ranger,61,1741082,0.8334667327919485
anarchic_comedy,61,1741143,0.833495933869612
senator,61,1741204,0.8335251349472753
high_society,61,1741265,0.8335543360249387
demonstration,61,1741326,0.833583537102602
morality,61,1741387,0.8336127381802654
shame,61,1741448,0.8336419392579288
change,61,1741509,0.8336711403355922
jewish,61,1741570,0.8337003414132556
reggae,61,1741631,0.8337295424909189
webcam,61,1741692,0.8337587435685824
eta_terrorist_group,61,1741753,0.8337879446462457
girl_group,61,1741814,0.8338171457239091
haiti,61,1741875,0.8338463468015724
jock_strap,61,1741936,0.8338755478792358
bengali,61,1741997,0.8339047489568993
ambient,61,1742058,0.8339339500345626
instructional,61,1742119,0.833963151112226
ハイビジョン,61,1742180,0.8339923521898893
wall_street,60,1742240,0.8340210745613615
billionaire,60,1742300,0.8340497969328337
jamaica,60,1742360,0.8340785193043059
oppression,60,1742420,0.834107241675778
portal,60,1742480,0.8341359640472502
aristocrat,60,1742540,0.8341646864187224
blind_man,60,1742600,0.8341934087901945
activist,60,1742660,0.8342221311616668
prehistoric_creature,60,1742720,0.8342508535331389
female_spy,60,1742780,0.8342795759046111
child_protagonist,60,1742840,0.8343082982760832
imprisonment,60,1742900,0.8343370206475554
tomb,60,1742960,0.8343657430190277
despair,60,1743020,0.8343944653904998
father_figure,60,1743080,0.834423187761972
ambiguous,60,1743140,0.8344519101334441
intimate,60,1743200,0.8344806325049163
preacher,60,1743260,0.8345093548763884
gold_rush,60,1743320,0.8345380772478607
burglary,60,1743380,0.8345667996193329
siberia,60,1743440,0.834595521990805
ghost_town,60,1743500,0.8346242443622772
newspaper_man,60,1743560,0.8346529667337493
milan,60,1743620,0.8346816891052216
train_robbery,60,1743680,0.8347104114766937
imagination,60,1743740,0.8347391338481659
harassment,60,1743800,0.834767856219638
stage_musical,60,1743860,0.8347965785911102
underwear,60,1743920,0.8348253009625825
congo,60,1743980,0.8348540233340546
idol,60,1744040,0.8348827457055268
macedonia,60,1744100,0.8349114680769989
mormon_missionary,60,1744160,0.8349401904484711
jeju_island,60,1744220,0.8349689128199432
collage_film,60,1744280,0.8349976351914155
patagonia,60,1744340,0.8350263575628877
feature_porn,60,1744400,0.8350550799343598
architecture_history,60,1744460,0.835083802305832
queer_cinema,60,1744520,0.8351125246773041
単体作品,60,1744580,0.8351412470487763
framed_for_murder,59,1744639,0.8351694907140573
historical_event,59,1744698,0.8351977343793383
haunted_by_the_past,59,1744757,0.8352259780446193
superhero_teamup,59,1744816,0.8352542217099003
abandoned_house,59,1744875,0.8352824653751811
maine,59,1744934,0.8353107090404621
injustice,59,1744993,0.8353389527057431
wyoming,59,1745052,0.8353671963710241
explorer,59,1745111,0.8353954400363051
true_love,59,1745170,0.835423683701586
cavemen,59,1745229,0.835451927366867
long_island,59,1745288,0.835480171032148
loner,59,1745347,0.835508414697429
one_location,59,1745406,0.83553665836271
shakespeare_in_modern_dress,59,1745465,0.8355649020279909
sexually_transmitted_disease,59,1745524,0.8355931456932719
morgue,59,1745583,0.8356213893585529
patriarchy,59,1745642,0.8356496330238338
reflection,59,1745701,0.8356778766891148
gang_rape,59,1745760,0.8357061203543957
platonic_love,59,1745819,0.8357343640196767
bird,59,1745878,0.8357626076849577
masked_killer,59,1745937,0.8357908513502387
family_dinner,59,1745996,0.8358190950155197
wrongful_conviction,59,1746055,0.8358473386808006
club,59,1746114,0.8358755823460816
ceremony,59,1746173,0.8359038260113626
shot_on_iphone,59,1746232,0.8359320696766436
whimsical,59,1746291,0.8359603133419246
rocket,59,1746350,0.8359885570072055
diaspora,59,1746409,0.8360168006724864
alpes,59,1746468,0.8360450443377674
anti-fascism,59,1746527,0.8360732880030484
lgbt_athlete,59,1746586,0.8361015316683293
symphony,59,1746645,0.8361297753336103
sinterklaas,59,1746704,0.8361580189988913
silent_cinema,59,1746763,0.8361862626641723
couples,59,1746822,0.8362145063294533
porn,59,1746881,0.8362427499947342
homemade,59,1746940,0.8362709936600152
snow_troupe,59,1746999,0.8362992373252962
double_anal,59,1747058,0.8363274809905772
scarecrow,58,1747116,0.8363552459496669
alabama,58,1747174,0.8363830109087567
sorcerer,58,1747232,0.8364107758678464
space_mission,58,1747290,0.8364385408269362
pickpocket,58,1747348,0.836466305786026
crude_humor,58,1747406,0.8364940707451157
temple,58,1747464,0.8365218357042056
racial_segregation,58,1747522,0.8365496006632953
euthanasia,58,1747580,0.836577365622385
dominican_republic,58,1747638,0.8366051305814748
workaholic,58,1747696,0.8366328955405646
samba,58,1747754,0.8366606604996544
mexican_american,58,1747812,0.8366884254587441
dolphin,58,1747870,0.836716190417834
farm_life,58,1747928,0.8367439553769237
swordsman,58,1747986,0.8367717203360134
campus,58,1748044,0.8367994852951032
violence_in_schools,58,1748102,0.836827250254193
unfaithfulness,58,1748160,0.8368550152132828
hunt,58,1748218,0.8368827801723725
murder_plot,58,1748276,0.8369105451314623
female_sexuality,58,1748334,0.8369383100905521
aunt,58,1748392,0.8369660750496418
women's_football_(soccer),58,1748450,0.8369938400087316
betrayal_by_friend,58,1748508,0.8370216049678214
film_within_a_film,58,1748566,0.8370493699269111
barber,58,1748624,0.8370771348860009
seaside,58,1748682,0.8371048998450906
camping_trip,58,1748740,0.8371326648041805
mexican_revolution,58,1748798,0.8371604297632702
nuclear,58,1748856,0.83718819472236
psychedelics,58,1748914,0.8372159596814498
drought,58,1748972,0.8372437246405395
black_lives_matter,58,1749030,0.8372714895996293
isis_(daesh),58,1749088,0.837299254558719
esports,58,1749146,0.8373270195178089
minecraft,58,1749204,0.8373547844768986
neo-surrealism,58,1749262,0.8373825494359883
black,58,1749320,0.8374103143950782
virtual_reality_movie,58,1749378,0.8374380793541679
rubber/latex,58,1749436,0.8374658443132577
mentally_disabled,57,1749493,0.8374931305661563
destruction,57,1749550,0.8375204168190548
